school,strategy,q_high,q_med,q_low,vacc,size
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,43
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,37
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,24
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,34
High,21/7/7,21,7,7,0.8,47
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,43
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,43
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,34
High,21/7/7,21,7,7,0.8,52
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,38
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,51
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,34
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,56
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,29
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,30
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,29
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,36
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,32
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,41
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,52
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,28
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,46
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,24
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,33
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,31
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,30
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,24
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,27
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,52
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,34
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,24
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,51
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,36
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,32
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,29
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,15
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,51
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,20
High,21/7/7,21,7,7,0.8,52
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,26
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,53
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,8
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,49
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,16
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,51
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,50
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,25
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,23
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,17
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,42
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,28
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,9
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,6
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,48
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,43
High,21/7/7,21,7,7,0.8,42
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,10
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,11
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,18
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,13
High,21/7/7,21,7,7,0.8,14
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,7
High,21/7/7,21,7,7,0.8,22
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,19
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,3
High,21/7/7,21,7,7,0.8,12
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,21
High,21/7/7,21,7,7,0.8,2
High,21/7/7,21,7,7,0.8,4
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
High,21/7/7,21,7,7,0.8,5
High,21/7/7,21,7,7,0.8,1
