school,set,strategy,q_high,q_med,q_low,vacc,size
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,195
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,193
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,198
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,165
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,167
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,185
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,160
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,160
High,novac,Only med-risk (21d),0,21,0,0,169
High,novac,Only med-risk (21d),0,21,0,0,197
High,novac,Only med-risk (21d),0,21,0,0,174
High,novac,Only med-risk (21d),0,21,0,0,213
High,novac,Only med-risk (21d),0,21,0,0,191
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,208
High,novac,Only med-risk (21d),0,21,0,0,190
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,180
High,novac,Only med-risk (21d),0,21,0,0,156
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,180
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,209
High,novac,Only med-risk (21d),0,21,0,0,166
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,166
High,novac,Only med-risk (21d),0,21,0,0,189
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,4
High,novac,Only med-risk (21d),0,21,0,0,197
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,198
High,novac,Only med-risk (21d),0,21,0,0,142
High,novac,Only med-risk (21d),0,21,0,0,3
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,153
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,188
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,3
High,novac,Only med-risk (21d),0,21,0,0,196
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,180
High,novac,Only med-risk (21d),0,21,0,0,83
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,2
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,182
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,1
High,novac,Only med-risk (21d),0,21,0,0,205
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,7
High,novac,Only med-risk (21d),0,21,0,0,6
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,200
High,novac,Only med-risk (21d),0,21,0,0,160
High,novac,Only med-risk (21d),0,21,0,0,162
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,204
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,190
High,novac,Only med-risk (21d),0,21,0,0,178
High,novac,Only med-risk (21d),0,21,0,0,163
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,171
High,novac,Only med-risk (21d),0,21,0,0,189
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,2
High,novac,Only med-risk (21d),0,21,0,0,155
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,184
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,162
High,novac,Only med-risk (21d),0,21,0,0,181
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,1
High,novac,Only med-risk (21d),0,21,0,0,158
High,novac,Only med-risk (21d),0,21,0,0,155
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,167
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,194
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,200
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,143
High,novac,Only med-risk (21d),0,21,0,0,188
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,206
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,184
High,novac,Only med-risk (21d),0,21,0,0,181
High,novac,Only med-risk (21d),0,21,0,0,178
High,novac,Only med-risk (21d),0,21,0,0,222
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,148
High,novac,Only med-risk (21d),0,21,0,0,182
High,novac,Only med-risk (21d),0,21,0,0,173
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,172
High,novac,Only med-risk (21d),0,21,0,0,189
High,novac,Only med-risk (21d),0,21,0,0,182
High,novac,Only med-risk (21d),0,21,0,0,1
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,232
High,novac,Only med-risk (21d),0,21,0,0,3
High,novac,Only med-risk (21d),0,21,0,0,162
High,novac,Only med-risk (21d),0,21,0,0,187
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,212
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,221
High,novac,Only low-risk (21d),0,0,21,0,34
High,novac,Only low-risk (21d),0,0,21,0,187
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,36
High,novac,Only low-risk (21d),0,0,21,0,22
High,novac,Only low-risk (21d),0,0,21,0,39
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,52
High,novac,Only low-risk (21d),0,0,21,0,64
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,33
High,novac,Only low-risk (21d),0,0,21,0,206
High,novac,Only low-risk (21d),0,0,21,0,33
High,novac,Only low-risk (21d),0,0,21,0,205
High,novac,Only low-risk (21d),0,0,21,0,80
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,14
High,novac,Only low-risk (21d),0,0,21,0,4
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,39
High,novac,Only low-risk (21d),0,0,21,0,42
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,57
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,64
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,146
High,novac,Only low-risk (21d),0,0,21,0,212
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,24
High,novac,Only low-risk (21d),0,0,21,0,72
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,223
High,novac,Only low-risk (21d),0,0,21,0,10
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,71
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,210
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,131
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,223
High,novac,Only low-risk (21d),0,0,21,0,28
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,53
High,novac,Only low-risk (21d),0,0,21,0,45
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,113
High,novac,Only low-risk (21d),0,0,21,0,207
High,novac,Only low-risk (21d),0,0,21,0,193
High,novac,Only low-risk (21d),0,0,21,0,160
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,175
High,novac,Only low-risk (21d),0,0,21,0,207
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,194
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,45
High,novac,Only low-risk (21d),0,0,21,0,110
High,novac,Only low-risk (21d),0,0,21,0,136
High,novac,Only low-risk (21d),0,0,21,0,62
High,novac,Only low-risk (21d),0,0,21,0,189
High,novac,Only low-risk (21d),0,0,21,0,17
High,novac,Only low-risk (21d),0,0,21,0,195
High,novac,Only low-risk (21d),0,0,21,0,104
High,novac,Only low-risk (21d),0,0,21,0,102
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,170
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,46
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,220
High,novac,Only low-risk (21d),0,0,21,0,6
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,162
High,novac,Only low-risk (21d),0,0,21,0,207
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,20
High,novac,Only low-risk (21d),0,0,21,0,214
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,90
High,novac,Only low-risk (21d),0,0,21,0,39
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,111
High,novac,Only low-risk (21d),0,0,21,0,184
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,62
High,novac,Only low-risk (21d),0,0,21,0,186
High,novac,Only low-risk (21d),0,0,21,0,230
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,208
High,novac,Only low-risk (21d),0,0,21,0,44
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,124
High,novac,Only low-risk (21d),0,0,21,0,124
High,novac,Only low-risk (21d),0,0,21,0,210
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,58
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,227
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,206
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,76
High,novac,Only low-risk (21d),0,0,21,0,109
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,124
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,140
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,189
High,novac,Only low-risk (21d),0,0,21,0,223
High,novac,Only low-risk (21d),0,0,21,0,102
High,novac,Only low-risk (21d),0,0,21,0,5
High,novac,Only low-risk (21d),0,0,21,0,90
High,novac,Only low-risk (21d),0,0,21,0,66
High,novac,Only low-risk (21d),0,0,21,0,19
High,novac,Only low-risk (21d),0,0,21,0,198
High,novac,Only low-risk (21d),0,0,21,0,203
High,novac,Only low-risk (21d),0,0,21,0,230
High,novac,Only low-risk (21d),0,0,21,0,21
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,53
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,15
High,novac,Only low-risk (21d),0,0,21,0,74
High,novac,Only low-risk (21d),0,0,21,0,210
High,novac,Only low-risk (21d),0,0,21,0,57
High,novac,Only low-risk (21d),0,0,21,0,153
High,novac,Only low-risk (21d),0,0,21,0,155
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,228
High,novac,Only low-risk (21d),0,0,21,0,4
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,81
High,novac,Only low-risk (21d),0,0,21,0,218
High,novac,Only low-risk (21d),0,0,21,0,223
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,24
High,novac,Only low-risk (21d),0,0,21,0,34
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,221
High,novac,Only low-risk (21d),0,0,21,0,38
High,novac,Only low-risk (21d),0,0,21,0,33
High,novac,Only low-risk (21d),0,0,21,0,206
High,novac,Only low-risk (21d),0,0,21,0,103
High,novac,Only low-risk (21d),0,0,21,0,194
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,198
High,novac,Only low-risk (21d),0,0,21,0,213
High,novac,Only low-risk (21d),0,0,21,0,213
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,12
High,novac,Only low-risk (21d),0,0,21,0,77
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,75
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,36
High,novac,Only low-risk (21d),0,0,21,0,103
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,224
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,223
High,novac,Only low-risk (21d),0,0,21,0,38
High,novac,Only low-risk (21d),0,0,21,0,222
High,novac,Only low-risk (21d),0,0,21,0,228
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,48
High,novac,Only low-risk (21d),0,0,21,0,25
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,184
High,novac,Only low-risk (21d),0,0,21,0,54
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,102
High,novac,Only low-risk (21d),0,0,21,0,163
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,35
High,novac,Only low-risk (21d),0,0,21,0,41
High,novac,Only low-risk (21d),0,0,21,0,226
High,novac,Only low-risk (21d),0,0,21,0,205
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,32
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,19
High,novac,Only low-risk (21d),0,0,21,0,187
High,novac,Only low-risk (21d),0,0,21,0,181
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,110
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,111
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,50
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,32
High,novac,Only low-risk (21d),0,0,21,0,59
High,novac,Only low-risk (21d),0,0,21,0,47
High,novac,Only low-risk (21d),0,0,21,0,55
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,128
High,novac,Only low-risk (21d),0,0,21,0,163
High,novac,Only low-risk (21d),0,0,21,0,189
High,novac,Only low-risk (21d),0,0,21,0,32
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,80
High,novac,Only low-risk (21d),0,0,21,0,104
High,novac,Only low-risk (21d),0,0,21,0,167
High,novac,Only low-risk (21d),0,0,21,0,142
High,novac,Only low-risk (21d),0,0,21,0,122
High,novac,Only low-risk (21d),0,0,21,0,30
High,novac,Only low-risk (21d),0,0,21,0,45
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,40
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,206
High,novac,Only low-risk (21d),0,0,21,0,169
High,novac,Only low-risk (21d),0,0,21,0,57
High,novac,Only low-risk (21d),0,0,21,0,143
High,novac,Only low-risk (21d),0,0,21,0,78
High,novac,Only low-risk (21d),0,0,21,0,28
High,novac,Only low-risk (21d),0,0,21,0,67
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,4
High,novac,Only low-risk (21d),0,0,21,0,216
High,novac,Only low-risk (21d),0,0,21,0,220
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,81
High,novac,Only low-risk (21d),0,0,21,0,9
High,novac,Only low-risk (21d),0,0,21,0,6
High,novac,Only low-risk (21d),0,0,21,0,48
High,novac,Only low-risk (21d),0,0,21,0,51
High,novac,Only low-risk (21d),0,0,21,0,122
High,novac,Only low-risk (21d),0,0,21,0,149
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,42
High,novac,Only low-risk (21d),0,0,21,0,145
High,novac,Only low-risk (21d),0,0,21,0,69
High,novac,Only low-risk (21d),0,0,21,0,50
High,novac,Only low-risk (21d),0,0,21,0,2
High,novac,Only low-risk (21d),0,0,21,0,81
High,novac,Only low-risk (21d),0,0,21,0,9
High,novac,Only low-risk (21d),0,0,21,0,190
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,68
High,novac,Only low-risk (21d),0,0,21,0,63
High,novac,Only low-risk (21d),0,0,21,0,65
High,novac,Only low-risk (21d),0,0,21,0,30
High,novac,Only low-risk (21d),0,0,21,0,211
High,novac,Only low-risk (21d),0,0,21,0,225
High,novac,Only low-risk (21d),0,0,21,0,39
High,novac,Only low-risk (21d),0,0,21,0,52
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,45
High,novac,Only low-risk (21d),0,0,21,0,49
High,novac,Only low-risk (21d),0,0,21,0,17
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,105
High,novac,Only low-risk (21d),0,0,21,0,40
High,novac,Only low-risk (21d),0,0,21,0,93
High,novac,Only low-risk (21d),0,0,21,0,224
High,novac,Only low-risk (21d),0,0,21,0,83
High,novac,Only low-risk (21d),0,0,21,0,12
High,novac,Only low-risk (21d),0,0,21,0,98
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,207
High,novac,Only low-risk (21d),0,0,21,0,38
High,novac,Only low-risk (21d),0,0,21,0,229
High,novac,Only low-risk (21d),0,0,21,0,106
High,novac,Only low-risk (21d),0,0,21,0,215
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,206
High,novac,Only low-risk (21d),0,0,21,0,162
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,83
High,novac,Only low-risk (21d),0,0,21,0,192
High,novac,Only low-risk (21d),0,0,21,0,23
High,novac,Only low-risk (21d),0,0,21,0,191
High,novac,Only low-risk (21d),0,0,21,0,178
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,43
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,98
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,106
High,novac,Only low-risk (21d),0,0,21,0,35
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,157
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,113
High,novac,Only low-risk (21d),0,0,21,0,1
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,109
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,21
High,novac,Only low-risk (21d),0,0,21,0,211
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,64
High,novac,Only low-risk (21d),0,0,21,0,201
High,novac,Only low-risk (21d),0,0,21,0,209
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,40
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,212
High,novac,Only low-risk (21d),0,0,21,0,165
High,novac,Only low-risk (21d),0,0,21,0,16
High,novac,Only low-risk (21d),0,0,21,0,228
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,61
High,novac,Only low-risk (21d),0,0,21,0,38
High,novac,Only low-risk (21d),0,0,21,0,56
High,novac,Only low-risk (21d),0,0,21,0,109
High,novac,Only low-risk (21d),0,0,21,0,134
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,205
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,19
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,220
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,54
High,novac,Only low-risk (21d),0,0,21,0,230
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,83
High,novac,Only low-risk (21d),0,0,21,0,231
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,108
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,23
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,225
High,novac,Only low-risk (21d),0,0,21,0,214
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,37
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,232
High,novac,Only low-risk (21d),0,0,21,0,95
